,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,power3,power4,power5,power6,power7,power8,power9,power10
Garrett\09 O Mio Babbino Caro 1.mp3,-0.8834083333333334,4987.701886860793,0.013339183901105183,5.126816368547256,0.012603354338923898,3146.0645369208933,-0.03947285210298814,7.25256556642326,-0.8834083333333345,3479.971632498108,-0.013558629613866497,5.211408740249934,0.14406573442890405,4951.935002285692,-0.007909271405150888,5.354898259200582,-0.8834083333333305,957.3588701050928,0.0053794094991082885,6.000127701904838,-0.032527087847975894,1782.3313958082717,0.015951760221240046,6.066101636251893,-0.8834083333333335,54.49813827882806,-0.20511760580295446,5.647769135271951,-0.14706176961602652,89.29227052677948,0.12914324866287494,6.146365243507271,0.28568706042695796,0.19653093413419812,0.10603025481253969,0.06240986982308177,0.08465247363626083,0.06196031067915858,0.07188611060885981,0.07522400607863723,0.03226317194657554,0.023355807853730516
Garrett\03 Clair de Lune 1.mp3,-0.6590316666666667,4694.1372670281235,0.0371348364884968,3.6984626025017224,-0.004221673702789505,3403.192009459687,0.0015220401096845458,4.663025545290914,-0.659031666666667,2861.4078202506244,0.0502211531487233,4.018915531133807,-0.009716828613809306,4308.239291871199,0.009431419861745637,4.605653366168228,-0.6590316666666649,735.6923866336023,-0.04711926211485263,6.033884069828039,-0.2056492748791483,1366.4941669940924,-0.027133502948669962,6.307967779443825,-0.659031666666666,42.80030868565472,0.320969164213525,4.671456580063521,-0.10529549248747878,70.20499012833321,0.3870300577449925,4.576076754779274,0.21716342342278713,0.20831951684596609,0.12685003412832963,0.06647209046795384,0.08560375659519145,0.08360733040347756,0.07769165307970682,0.06480297841909323,0.04842154892441432,0.021067667713079927
Garrett\14 Rock Prelude.mp3,-0.5613266666666666,5862.019222946336,0.04686786103324423,5.444726690677691,-0.02784671307785513,3797.5789375369413,0.02194419610484564,6.893209690826864,-0.5613266666666636,4605.485570658543,0.1128265287565007,6.6140769968636555,-0.1570109501825133,5501.61176144528,0.014690383499052972,4.747645744896929,-0.5613266666666648,1216.7327631633716,0.17790536139353103,20.53067583611683,-0.46942157026171233,2223.1082243080923,-0.2986292960057064,20.94318753443378,-0.5613266666666668,107.14879745694749,-0.29164926409387043,9.505196313234938,-0.2756043405676133,185.4579406409893,-0.39441911256241685,9.798033194858741,0.34388367882505444,0.13389624066609426,0.06780440293279207,0.06977345505746424,0.07328961809175333,0.0667233016232971,0.07156319758259626,0.08031138753108973,0.05293720583104755,0.039817511858810876
RageAgainstTheMachine\09 Township Rebellion.mp3,-1.7690233333333334,5064.61594053387,0.028201580813771845,5.870928932356148,0.00489500815834693,2722.9646312732402,-0.031295356834339996,7.831718675003478,-1.7690233333333343,4201.090204060978,0.04234199995816932,8.127084679016999,0.011190186503112381,3162.879183921982,0.040752724401260314,7.531122227932099,-1.7690233333333347,1820.6114561646166,-0.015688894352643076,11.838216160853142,-0.011878646441066083,3447.6035697282714,-0.012774284440225624,12.544773134525398,-1.7690233333333345,147.86335822606443,-0.07652176598115297,5.528454334440645,0.11600333889816335,257.1565811155499,-0.03609737856085354,5.43095353238166,0.31285850492979606,0.18451324259864743,0.10459077585497563,0.0677957741366945,0.07077155644205654,0.07022984772021712,0.059233159005942206,0.052023883322205616,0.03980376660673421,0.03817948938273089
RageAgainstTheMachine\07 Wake Up.mp3,-1.2935583333333334,5819.097327007729,0.03445042635009572,4.41870224566974,0.014123356872261454,3328.6559705349773,0.06464039341224269,6.167167614839688,-1.2935583333333327,4849.744245195926,0.05385957525445546,5.087902159712943,0.07839297321622173,4282.970229674723,0.032496288457775455,5.072510254089048,-1.2935583333333371,1701.5553800631217,0.19455506228561403,7.9912383842783115,-0.13383563927320108,3173.280646488967,-0.04615408525266175,8.65685048015757,-1.2935583333333336,134.4378032564747,-0.03846228929346497,5.147346312048732,0.0592838063439056,236.18611858673665,-0.0970783677528705,5.121822287335833,0.34254444195580214,0.12135446706952019,0.09985863881216536,0.08988607049907814,0.08990622574082129,0.07654768788599127,0.05906496563209323,0.045246270886212664,0.03811804124504938,0.037473190273266704
RageAgainstTheMachine\08 Fistful of Steel.mp3,-0.58644,4887.711245503508,-0.10206676258879778,7.107467988327501,-0.0007016678361130602,2595.6983666631722,-0.07507474723699918,9.376344269102862,-0.5864400000000016,4257.878885699756,-0.14193168530072417,8.683434122862998,-0.07116618610310572,3267.259648689529,0.08120050078319024,10.392268471602293,-0.5864400000000015,1654.3366720175973,0.06151756467735107,12.991918725611498,0.05040506751125091,3132.580848221281,0.0003324530289610146,13.447278404409891,-0.5864399999999991,144.93750476025772,0.05975101757700185,7.812994107345462,-0.09393989983305288,257.77541738866324,0.18536873085530917,8.528314853706021,0.3508552211493066,0.11214521886353722,0.10722880521100334,0.07675584813737982,0.08421770973426514,0.07406595431796789,0.0597728547664548,0.05325852453343388,0.044345457039728385,0.037354406246923155
RageAgainstTheMachine\03 Take the Power Back.mp3,-1.1629233333333333,6449.7401383411825,0.01910014454651855,5.877551967209105,-0.010971684952808255,3922.9129339447627,-0.07909267406439228,7.038474217211137,-1.1629233333333324,5115.715285636896,0.06877554582220104,8.827344774621498,-0.15357589293154789,4528.302105768474,0.06821516903744901,6.837017874161922,-1.1629233333333284,1875.6412232566815,0.18546643275243607,13.512612460119117,-0.33881980330055056,3493.8726256920086,-0.03347889792225277,13.968848014459844,-1.1629233333333324,158.49017935121654,-0.03844057056584032,7.010394633970126,0.013191986644406233,274.7790436440853,-0.07622628429877545,7.0361241706292645,0.30653640986798003,0.1477256021799564,0.12379860427010929,0.0875307952707511,0.08108391389997238,0.07121671190081769,0.0538182683627697,0.04573537398633372,0.04587100518016268,0.0366833150811471
RageAgainstTheMachine\04 Settle for Nothing.mp3,-0.6396216666666666,4485.123131491761,-0.13801776992937143,7.901035931570983,-0.0036533394222323704,2473.116878161067,0.02155971217365122,13.372983905362931,-0.6396216666666666,3702.7951708992255,-0.2901371266599143,9.186697940237364,0.11692861547692801,3111.377495476655,-0.011667009599363475,9.446822749885811,-0.6396216666666652,1434.7908768049117,-0.00450367411227624,9.564454503784136,0.6200800133355505,2750.5315737716855,0.07518877023726517,9.254793399319029,-0.6396216666666656,124.42829473977586,-0.33617553287767576,6.838779262168925,0.6221135225375624,215.17495659867703,-0.07805900149076994,6.835561957871413,0.3210760422284206,0.1654633527960984,0.10951112948950663,0.08036318511471419,0.06377238664174657,0.06484302502855391,0.05820870564395969,0.057435108629937885,0.041922474503341016,0.0374045899237214
RageAgainstTheMachine\01 Bombtrack.mp3,-0.04348166666666667,6407.56841473485,-0.017720533433405506,4.26110811816191,-0.016675027791712985,3452.8691666486216,0.1005445164605214,6.320352804098623,-0.043481666666668146,5178.438031880898,-0.06126837203373786,5.1809767497870975,-0.0965099418323659,4307.222402670765,0.11393473417403198,4.807750187001688,-0.0434816666666732,2001.9025446805083,0.11726777286857507,8.407950514732388,0.36735289214868677,3784.2365399435766,-0.0022909229415001542,8.674249388858732,-0.04348166666666714,197.85105742820699,-0.04079251239095364,3.9970265284407507,0.1890100166944923,348.03269121718006,0.13017683819230255,4.123342026797696,0.318734353457438,0.16290849096370644,0.14429103862376022,0.07630743564866986,0.0677944646646654,0.06149309627869161,0.052335306749522546,0.041721712914734047,0.03845388222476513,0.03596021847404683
RageAgainstTheMachine\06 Know Your Enemy.mp3,-1.2310783333333333,5241.233542598645,-0.10920869164857669,5.267497349461426,0.0009766682944471574,3264.357070372998,-0.12317867999610013,6.756193145072535,-1.2310783333333322,4246.335742895237,-0.13401286427146658,6.176864914498379,-0.10996683278054863,3926.574761457406,0.12197558581307442,6.505233014335764,-1.2310783333333333,1300.5633367297244,-0.05995150232681452,8.8865935537717,-0.700721786964493,2412.7447806461596,0.05347656969260786,9.33683487621408,-1.2310783333333348,136.61942266899266,-0.03484365974086496,5.464465973809859,-0.43616527545909856,239.39136219748823,0.264054640253445,5.3112907759702965,0.3200622518726649,0.1317522958045217,0.09727418377395124,0.08710740817072704,0.09027441664367467,0.07575643003621464,0.06515266452332577,0.051386395263961125,0.04412459751624018,0.03710935639471886
